ablation,interpretation,task,mechanism,seed,episode,success,mechanism_f1,invalid_repair_rate,repeat_failure_rate,damage_rate,diagnostic_probe_cost,calibration_error,abstention_rate,budget_violation_rate,predicted_breach_risk,realized_breach_risk,repair_utility
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,2,0,0.701129,0.101332,0.098487,0.056102,0.190384,0.042553,0.148434,0.051304,0.098022,0.047213,-0.133185
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,3,1,0.687376,0.111395,0.085497,0.055554,0.195108,0.052469,0.143401,0.057057,0.105070,0.045657,0.854143
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,4,1,0.694097,0.106070,0.097198,0.059505,0.189079,0.041699,0.144351,0.048737,0.089993,0.033872,0.860811
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,5,1,0.689652,0.105391,0.094763,0.061657,0.194232,0.042446,0.150320,0.058110,0.096382,0.050689,0.850422
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,6,1,0.706410,0.094891,0.099695,0.054507,0.195462,0.047507,0.153562,0.054434,0.097850,0.049784,0.868043
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,4,7,1,0.699489,0.098214,0.098414,0.057772,0.191358,0.040315,0.145234,0.045611,0.087569,0.035003,0.872630
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,0,1,0.697318,0.107263,0.098573,0.056013,0.189623,0.045558,0.146765,0.054470,0.092651,0.046360,0.857003
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,1,1,0.691106,0.102588,0.091584,0.056811,0.203382,0.044844,0.149791,0.055596,0.093065,0.048384,0.858738
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,2,1,0.705152,0.104605,0.096301,0.050734,0.197863,0.041334,0.149859,0.055498,0.087413,0.053711,0.867959
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,3,1,0.704490,0.102408,0.084221,0.058317,0.195278,0.046290,0.148969,0.050679,0.085718,0.039841,0.872578
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,4,1,0.711751,0.111429,0.098497,0.056342,0.194540,0.044582,0.143280,0.048397,0.091997,0.036846,0.861428
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,5,1,0.716113,0.107453,0.090441,0.058049,0.195688,0.049930,0.145400,0.062749,0.108745,0.057509,0.858219
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,6,1,0.728647,0.107591,0.098483,0.054333,0.194324,0.045858,0.150734,0.060190,0.097388,0.058604,0.863162
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,5,7,1,0.687902,0.103027,0.094495,0.053721,0.200518,0.044550,0.151637,0.047866,0.090432,0.040215,0.863814
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,0,1,0.710312,0.117712,0.097837,0.057489,0.200170,0.043919,0.146788,0.053138,0.092908,0.048070,0.849401
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,1,1,0.689409,0.111495,0.094728,0.049282,0.190721,0.040828,0.150651,0.055692,0.097675,0.048521,0.861153
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,2,0,0.715683,0.113726,0.098907,0.053470,0.194327,0.046507,0.152546,0.051654,0.092080,0.048896,-0.141566
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,3,1,0.714414,0.106675,0.104500,0.056581,0.200779,0.052579,0.146916,0.052415,0.093569,0.041774,0.852286
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,4,1,0.707535,0.111103,0.096731,0.055459,0.188895,0.048811,0.153502,0.056280,0.092577,0.044138,0.854919
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,5,1,0.714734,0.101122,0.099688,0.059239,0.196719,0.046847,0.151234,0.051826,0.096270,0.046325,0.862291
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,6,1,0.687211,0.105336,0.101227,0.056303,0.196295,0.044899,0.146589,0.049942,0.085120,0.042694,0.854253
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,6,7,1,0.694682,0.107223,0.088561,0.056663,0.197665,0.043173,0.148469,0.054922,0.096040,0.046235,0.861516
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,0,1,0.682171,0.106959,0.093751,0.052173,0.191048,0.046065,0.153621,0.051370,0.090436,0.042928,0.859839
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,1,1,0.695891,0.107614,0.102626,0.057471,0.201950,0.044950,0.150508,0.054887,0.099852,0.048441,0.847118
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,2,1,0.703625,0.105168,0.096829,0.056468,0.191190,0.043919,0.142092,0.047230,0.088704,0.037946,0.867942
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,3,1,0.724481,0.106409,0.097413,0.059566,0.200360,0.046581,0.144882,0.049639,0.086785,0.037830,0.863893
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,4,1,0.703320,0.110807,0.106519,0.054699,0.199177,0.042518,0.154476,0.055913,0.095827,0.048561,0.847275
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,5,0,0.703233,0.113357,0.094613,0.050337,0.195111,0.047215,0.139261,0.047903,0.090536,0.038610,-0.134381
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,6,1,0.691177,0.102007,0.097948,0.052971,0.198345,0.049208,0.138983,0.056235,0.098871,0.044158,0.859272
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,7,7,1,0.715594,0.107492,0.093206,0.053258,0.195653,0.048763,0.152797,0.049788,0.096854,0.045053,0.868335
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,0,1,0.705163,0.107650,0.092888,0.056556,0.198929,0.052045,0.141250,0.046638,0.086285,0.034778,0.862998
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,1,1,0.711086,0.100721,0.084174,0.055836,0.194899,0.039432,0.144910,0.055805,0.095756,0.046707,0.880362
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,2,1,0.709237,0.118527,0.100306,0.055361,0.197869,0.046520,0.149893,0.046144,0.090292,0.033306,0.851735
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,3,0,0.701146,0.106714,0.097406,0.055102,0.200749,0.046076,0.141907,0.047272,0.091646,0.039152,-0.137363
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,4,1,0.697456,0.107825,0.100933,0.052702,0.192375,0.047874,0.151743,0.053839,0.095354,0.041206,0.855501
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,5,1,0.714485,0.106451,0.093363,0.059131,0.195419,0.046302,0.146090,0.049919,0.089461,0.038870,0.865284
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,6,1,0.706897,0.113666,0.091800,0.051594,0.197367,0.044827,0.137159,0.055169,0.092068,0.047930,0.863837
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,8,7,0,0.714821,0.109366,0.090662,0.054989,0.198269,0.042459,0.144563,0.049484,0.089053,0.045661,-0.129023
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,0,1,0.719282,0.114876,0.099043,0.054843,0.204546,0.048210,0.147857,0.056374,0.099719,0.054504,0.850984
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,1,1,0.720509,0.108091,0.102159,0.052292,0.197401,0.042844,0.149567,0.050582,0.091633,0.047538,0.866297
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,2,1,0.707725,0.105618,0.086240,0.053658,0.179077,0.047147,0.152186,0.059422,0.101901,0.051977,0.872200
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,3,1,0.709313,0.114928,0.102557,0.058117,0.190971,0.049445,0.146759,0.053542,0.100630,0.050407,0.846805
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,4,1,0.705586,0.104220,0.092321,0.055898,0.196833,0.046119,0.148365,0.054204,0.098848,0.048606,0.864996
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,5,1,0.698409,0.102232,0.087784,0.056032,0.194365,0.046249,0.150263,0.052802,0.095544,0.044235,0.868970
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,6,1,0.704952,0.095086,0.099158,0.055676,0.197994,0.045425,0.148747,0.062105,0.103570,0.057959,0.862977
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,actuator_lag,9,7,0,0.726752,0.111395,0.099271,0.055352,0.205776,0.043312,0.146626,0.052287,0.092510,0.045477,-0.138849
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,0,1,0.706699,0.099717,0.096018,0.054458,0.203312,0.043855,0.150974,0.059203,0.101473,0.051659,0.863702
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,1,1,0.702932,0.109368,0.094703,0.046901,0.190374,0.048839,0.150659,0.053783,0.096649,0.050087,0.867226
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,2,1,0.708863,0.112776,0.102291,0.056470,0.206173,0.044115,0.149602,0.056641,0.098321,0.047504,0.846335
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,3,1,0.694039,0.098899,0.095770,0.054917,0.191804,0.051329,0.155260,0.052758,0.098020,0.046150,0.862546
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,4,0,0.678091,0.106798,0.101455,0.054346,0.194809,0.045211,0.144618,0.058554,0.095687,0.054089,-0.153156
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,5,1,0.691992,0.110350,0.092624,0.053863,0.199506,0.043018,0.155650,0.048304,0.092010,0.042107,0.859826
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,6,0,0.712090,0.108825,0.095601,0.052789,0.195902,0.044008,0.145640,0.060466,0.101367,0.054068,-0.138367
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,0,7,0,0.683316,0.105980,0.089038,0.058544,0.198220,0.045317,0.146981,0.056753,0.100550,0.050289,-0.145750
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,0,1,0.689397,0.114601,0.103697,0.056027,0.193513,0.050166,0.146935,0.053965,0.096416,0.046624,0.840182
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,1,1,0.687131,0.114682,0.104198,0.055046,0.205663,0.044493,0.151220,0.054665,0.095412,0.043957,0.838089
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,2,1,0.709972,0.106108,0.083420,0.057593,0.200232,0.043313,0.150962,0.060813,0.099941,0.054879,0.865660
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,3,1,0.685777,0.106393,0.089215,0.051048,0.191598,0.043305,0.145215,0.048068,0.090146,0.043221,0.871424
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,4,0,0.708066,0.098108,0.101325,0.053049,0.199549,0.047266,0.143732,0.047858,0.085999,0.039179,-0.129016
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,5,1,0.697131,0.108392,0.093481,0.050578,0.197776,0.047741,0.145581,0.059161,0.097731,0.053164,0.859189
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,6,0,0.694278,0.112568,0.105696,0.055531,0.195472,0.044902,0.148732,0.049363,0.095730,0.038903,-0.152485
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,1,7,1,0.692323,0.109280,0.104441,0.053517,0.192712,0.047976,0.151054,0.047504,0.087359,0.043432,0.852861
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,0,0,0.681408,0.113210,0.104175,0.051501,0.197200,0.053125,0.144906,0.050832,0.094950,0.047582,-0.157168
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,1,1,0.693586,0.106813,0.096417,0.053560,0.195344,0.050414,0.151532,0.052240,0.096364,0.040010,0.856540
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,2,1,0.694650,0.103822,0.099331,0.052479,0.196585,0.047471,0.140270,0.052054,0.097721,0.041318,0.862105
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,3,1,0.697820,0.112102,0.094660,0.052085,0.197349,0.049509,0.151601,0.052969,0.093843,0.042568,0.855442
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,4,1,0.699171,0.108399,0.091939,0.055741,0.195316,0.046857,0.148213,0.059343,0.101344,0.054775,0.856231
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,5,1,0.697349,0.104939,0.096509,0.056405,0.198409,0.043868,0.148692,0.058859,0.099873,0.053092,0.855433
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,6,1,0.692523,0.104177,0.097281,0.055989,0.205241,0.050976,0.154446,0.054975,0.096389,0.049647,0.849774
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,2,7,1,0.702361,0.110878,0.092376,0.053983,0.198006,0.040476,0.144212,0.053211,0.091016,0.047294,0.863903
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,0,1,0.684132,0.113154,0.094611,0.055417,0.197894,0.044598,0.149409,0.049232,0.089438,0.041427,0.851677
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,1,0,0.677497,0.105581,0.099150,0.053137,0.196899,0.046704,0.141401,0.055752,0.102131,0.052517,-0.148167
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,2,1,0.719106,0.107503,0.098528,0.055360,0.204861,0.050591,0.155198,0.057369,0.096278,0.046383,0.854080
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,3,1,0.701382,0.109663,0.099251,0.051665,0.189830,0.040846,0.149284,0.055569,0.099789,0.048158,0.861489
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,4,1,0.711859,0.109910,0.099932,0.056572,0.191563,0.045954,0.148102,0.054267,0.096521,0.044386,0.856932
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,5,1,0.711073,0.110238,0.098353,0.058625,0.193526,0.044642,0.144833,0.050146,0.086255,0.036421,0.858850
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,6,1,0.710184,0.114402,0.094985,0.050217,0.198197,0.050495,0.146215,0.054104,0.092952,0.049248,0.858800
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,3,7,1,0.700598,0.112876,0.093720,0.055806,0.194814,0.046332,0.148169,0.048979,0.090125,0.043598,0.858215
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,0,1,0.710392,0.106856,0.101133,0.053921,0.195093,0.047271,0.145934,0.045474,0.081035,0.040018,0.865380
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,1,0,0.700157,0.101387,0.087333,0.051632,0.200514,0.046792,0.149808,0.058872,0.104136,0.052013,-0.130618
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,2,1,0.688729,0.099886,0.092637,0.052953,0.194906,0.049772,0.154316,0.053299,0.094997,0.045759,0.864092
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,3,1,0.680692,0.111258,0.111240,0.054700,0.200766,0.045739,0.147276,0.055496,0.096218,0.050294,0.834975
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,4,1,0.696097,0.109320,0.090876,0.054255,0.197876,0.042568,0.151063,0.058056,0.098994,0.047469,0.858530
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,5,1,0.695871,0.109408,0.103521,0.050979,0.194143,0.050979,0.145475,0.049879,0.096117,0.046074,0.854877
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,6,1,0.711727,0.109483,0.107339,0.054468,0.198109,0.044732,0.150143,0.064080,0.106251,0.053733,0.845720
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,4,7,1,0.719167,0.108005,0.096077,0.053685,0.201798,0.041234,0.141550,0.046119,0.086804,0.036663,0.873210
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,0,0,0.704241,0.098218,0.103404,0.059035,0.197331,0.041835,0.143232,0.057181,0.100946,0.049592,-0.140592
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,1,0,0.711425,0.116076,0.101351,0.055409,0.198997,0.046001,0.146492,0.051981,0.093097,0.048904,-0.149244
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,2,1,0.708149,0.102039,0.099615,0.056467,0.202904,0.047078,0.154714,0.054685,0.097496,0.046622,0.857670
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,3,0,0.704837,0.106136,0.098314,0.059353,0.201234,0.046187,0.143625,0.052140,0.096948,0.044791,-0.144411
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,4,0,0.704971,0.114339,0.100636,0.054153,0.193987,0.047911,0.145950,0.053779,0.095888,0.046986,-0.148536
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,5,1,0.699613,0.100691,0.098392,0.058916,0.197459,0.047297,0.145031,0.057930,0.101051,0.053172,0.855766
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,6,0,0.718074,0.106369,0.097618,0.056503,0.199083,0.042100,0.147751,0.055570,0.093762,0.050623,-0.136759
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,5,7,1,0.696599,0.107168,0.097491,0.053738,0.196711,0.048155,0.148052,0.054666,0.097465,0.053816,0.856168
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,0,0,0.694685,0.109765,0.098653,0.058402,0.198733,0.044482,0.154040,0.053957,0.098228,0.046102,-0.152043
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,1,1,0.708628,0.117524,0.103465,0.058337,0.203649,0.048854,0.151995,0.051544,0.090294,0.045721,0.839992
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,2,1,0.701122,0.117306,0.102500,0.057891,0.197630,0.050988,0.148420,0.052613,0.095837,0.049484,0.839546
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,3,1,0.685449,0.106930,0.098833,0.057385,0.197963,0.049204,0.148315,0.062714,0.105230,0.060348,0.841574
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,4,1,0.688596,0.111610,0.097828,0.053299,0.194146,0.045525,0.150115,0.056716,0.098914,0.049485,0.850022
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,5,0,0.684131,0.104603,0.102736,0.054156,0.202728,0.044665,0.143752,0.055565,0.098551,0.045900,-0.149877
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,6,1,0.713972,0.108914,0.094515,0.056468,0.197136,0.040613,0.150359,0.051351,0.093225,0.036892,0.865529
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,6,7,1,0.682537,0.110621,0.101220,0.056041,0.195557,0.048149,0.153326,0.048255,0.086896,0.043058,0.846281
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,0,1,0.698302,0.106087,0.095763,0.055048,0.200545,0.050302,0.149746,0.047029,0.093486,0.037386,0.859953
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,1,1,0.696320,0.113449,0.106425,0.056557,0.197628,0.047252,0.153426,0.055284,0.095254,0.044294,0.839108
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,2,0,0.696197,0.115628,0.095280,0.049756,0.198240,0.042672,0.149549,0.053134,0.096158,0.048625,-0.142664
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,3,1,0.706093,0.113053,0.092990,0.053004,0.194488,0.047181,0.154324,0.053115,0.092544,0.041118,0.859193
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,4,1,0.700595,0.113013,0.096222,0.053401,0.199127,0.046334,0.144994,0.049868,0.089396,0.040456,0.857434
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,5,1,0.713241,0.117935,0.103607,0.054276,0.194967,0.043573,0.147138,0.054797,0.093453,0.050719,0.849682
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,6,1,0.700891,0.105976,0.100648,0.057457,0.192033,0.041316,0.149816,0.058481,0.099763,0.053383,0.854659
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,7,7,1,0.692458,0.112449,0.095273,0.057885,0.198938,0.037617,0.148628,0.058957,0.098097,0.051842,0.849438
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,0,0,0.705455,0.102950,0.106230,0.053506,0.195270,0.040266,0.149076,0.062561,0.105003,0.056332,-0.144079
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,1,1,0.691588,0.109082,0.101327,0.057681,0.201350,0.046781,0.143671,0.058668,0.103838,0.048730,0.843236
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,2,0,0.682906,0.109972,0.101573,0.058858,0.200404,0.043095,0.145902,0.054075,0.096328,0.046989,-0.157194
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,3,1,0.702087,0.112903,0.102525,0.052795,0.194895,0.043590,0.150528,0.054921,0.091885,0.048913,0.852172
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,4,1,0.692141,0.112692,0.104445,0.054005,0.197434,0.044318,0.150746,0.058849,0.101590,0.055815,0.842505
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,5,0,0.692651,0.103330,0.098795,0.054264,0.192574,0.048629,0.153631,0.056027,0.094216,0.056719,-0.144215
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,6,0,0.699418,0.102029,0.102191,0.055293,0.194010,0.045029,0.148138,0.052267,0.096990,0.047307,-0.139429
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,8,7,1,0.691755,0.106419,0.092749,0.054573,0.203238,0.044562,0.150849,0.052091,0.091861,0.039450,0.859102
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,0,0,0.696457,0.116760,0.100147,0.056163,0.195341,0.042450,0.149610,0.053282,0.093469,0.047913,-0.153257
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,1,1,0.706909,0.107745,0.097894,0.057458,0.198035,0.044008,0.150977,0.055464,0.095557,0.051210,0.855668
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,2,1,0.702055,0.109868,0.098760,0.058428,0.195629,0.049312,0.147932,0.051315,0.089434,0.046108,0.851494
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,3,1,0.704699,0.111418,0.086849,0.057138,0.193467,0.046955,0.144234,0.058209,0.097378,0.050819,0.859860
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,4,1,0.701457,0.124121,0.091933,0.054060,0.198738,0.049076,0.147532,0.051551,0.087723,0.047574,0.847212
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,5,1,0.704794,0.100714,0.097785,0.057893,0.204839,0.044324,0.148384,0.055784,0.097719,0.048761,0.859149
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,6,0,0.717940,0.108069,0.099259,0.053606,0.191419,0.045257,0.149100,0.058937,0.106385,0.054205,-0.138437
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,payload_shift,9,7,1,0.680817,0.106930,0.099208,0.047567,0.195069,0.047273,0.148634,0.053146,0.090356,0.043022,0.857986
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,0,1,0.659171,0.121461,0.102500,0.057131,0.200850,0.051431,0.157498,0.056845,0.101782,0.051033,0.816528
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,1,1,0.651007,0.125121,0.116778,0.054967,0.209034,0.052829,0.155863,0.059420,0.106469,0.051790,0.796990
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,2,1,0.679850,0.129165,0.107980,0.055694,0.195685,0.049617,0.160305,0.061039,0.101288,0.056887,0.812990
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,3,1,0.666977,0.112531,0.109956,0.056462,0.204146,0.048181,0.154689,0.058481,0.100324,0.053315,0.822565
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,4,1,0.662330,0.122057,0.104313,0.055144,0.198564,0.048888,0.163934,0.053409,0.100120,0.046915,0.820698
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,5,0,0.657345,0.123399,0.103953,0.057572,0.213040,0.051693,0.154200,0.057885,0.104101,0.049036,-0.191277
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,6,1,0.674583,0.117762,0.112137,0.061626,0.198779,0.050747,0.160398,0.059884,0.107803,0.050360,0.811400
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,0,7,1,0.669052,0.123091,0.104205,0.054522,0.204232,0.055816,0.159749,0.065765,0.106790,0.059542,0.810256
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,1,0,1,0.676257,0.119291,0.107205,0.060572,0.208159,0.050796,0.156472,0.063481,0.103247,0.052949,0.811160
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,1,1,1,0.663673,0.122223,0.115375,0.058343,0.204500,0.047108,0.156404,0.056667,0.098076,0.054817,0.807615
full_counterfactual_mechanism_audit,all v5 components,peg_insert_with_lag,combined_hidden_mechanisms,1,2,0,0.675444,0.120507,0.110380,0.058727,0.208379,0.050933,0.160363,0.061795,0.107264,0.061886,-0.190614
